 58357  564.68 2669.89 21.419  2.272 19.148  75   1 0.228 1007   5 0.100
 58358  650.25 2669.82 99.999  9.999 19.270   0   0 9.999 1010   1 0.109
 58359  762.83 2672.77 20.716  2.051 18.665  73   0 0.124 1010   2 0.065
 58362  586.88 2673.48 21.305  2.368 18.937  77   1 0.204 1012   1 0.092
 58363  680.42 2674.41 20.927  2.258 18.669  78   0 0.180 1012   2 0.075
 58364  694.16 2672.23 21.895  2.668 19.227  77   0 0.342 1008   2 0.096
 58365  731.10 2674.20 99.999  9.999 19.184   0   0 9.999 1016   2 0.118
 58366  799.75 2674.02 22.143  2.921 19.222  72   0 0.398 1004   1 0.109
 58369  630.85 2675.44 21.810  2.637 19.172  78   0 0.364 1009   1 0.098
 58370  707.34 2676.10 21.295  2.347 18.948  78   0 0.196 1008   3 0.078
 58371  763.71 2677.11 21.031  2.054 18.976  71   0 0.145 1007   2 0.083
 58373  834.93 2676.98 21.653  2.293 19.360  78   0 0.296 1005   1 0.119
 58374  595.54 2678.60 21.618  2.659 18.960  73   0 0.265 1011   2 0.091
 58377  829.07 2679.48 21.695  2.693 19.002  70   0 0.282 1008   0 0.083
 58380  794.09 2681.31 21.303  2.345 18.958  74   0 0.197 1014   2 0.086
 58382  661.20 2686.63 21.061  2.270 18.791  75   0 0.162 1006   1 0.068
 58384  645.49 2687.08 21.229  2.533 18.696  76   0 0.211 1009   1 0.065
 58385  708.31 2687.24 21.267  2.192 19.075  74   0 0.206 1008   2 0.089
 58387  674.56 2687.74 21.582  2.368 19.214  74   0 0.288 1006   3 0.104
 58393  820.20 2690.79 21.381  2.205 19.176  76   0 0.202 1012   4 0.100
 58395  615.66 2692.26 99.999  9.999 18.982   0   0 9.999 1017   1 0.126
 58396  793.87 2691.46 21.810  2.464 19.346  75   0 0.301 1005   2 0.112
 58397  723.94 2693.51 21.942  2.617 19.325  69   0 0.376  999   2 0.111
 58400  624.38 2694.30 99.999  9.999 19.295   0   0 9.999 1016   1 0.129
 58401  675.56 2694.94 21.328  2.342 18.987  78   0 0.230 1009   3 0.086
 58402  818.03 2695.97 21.231  2.030 19.201  76   0 0.177 1007   2 0.100
 58403  590.99 2698.58 21.251  2.340 18.911  78   0 0.220 1017   3 0.110
 58404  757.33 2696.24 22.290  2.878 19.413  68   0 0.461 1007   1 0.121
 58406  688.01 2699.12 21.268  1.858 19.411  74   0 0.184 1016   2 0.126
 58407  844.09 2699.31 21.238  2.365 18.873  79   0 0.235 1009   3 0.101
 58411  768.70 2702.32 21.045  1.553 19.492  75   0 0.164  999   3 0.133
 58412  792.96 2699.43 22.002  2.851 19.150  68   0 0.337 1010   2 0.096
 58418  599.98 2701.77 21.901  2.531 19.371  73   0 0.292 1016   0 0.132
 58419  826.85 2703.21 21.160  2.259 18.901  79   0 0.183 1005   5 0.075
 58423  615.48 2705.68 20.911  2.305 18.605  76   0 0.165 1008   2 0.067
 58424  675.84 2702.09 99.999  9.999 19.999   0   0 9.999 1004   1 0.201
 58425  679.16 2705.42 20.799  1.858 18.941  75   0 0.126 1010   1 0.081
 58428  561.69 2704.88 99.999  9.999 19.240   0   0 9.999 1015   4 0.140
 58429  592.19 2705.19 99.999  9.999 19.166   0   0 9.999 1018   1 0.136
 58430  732.26 2705.88 21.812  2.345 19.467  74   0 0.387 1011   1 0.126
 58431  793.20 2705.32 99.999  9.999 19.343   0   0 9.999 1005   6 0.113
 58436  659.14 2711.79 21.386  2.014 19.372  75   0 0.194 1006   3 0.119
 58437  751.75 2707.71 21.312  2.048 19.264  77   0 0.253 1002   7 0.109
 58439  573.39 2708.99 21.784  2.748 19.035  76   0 0.282 1005   5 0.104
 58440  606.48 2710.39 21.154  2.194 18.960  76   0 0.252 1019   0 0.198
 58442  792.16 2710.49 21.437  2.407 19.030  74   0 0.249 1014   2 0.103
 58445  770.95 2713.60 21.972  2.635 19.337  71   0 0.345 1007   3 0.117
 58446  763.31 2714.46 21.696  2.300 19.396  74   0 0.289 1004   4 0.123
 58449  550.93 2715.64 21.272  2.242 19.031  74   0 0.214 1003   3 0.088
 58450  810.60 2715.79 21.380  2.064 19.315  73   0 0.194 1009   2 0.116
 58452  791.47 2718.62 99.999  9.999 19.375   0   0 9.999 1007   1 0.121
 58454  715.03 2720.14 21.002  1.942 19.060  77   0 0.157 1008   3 0.093
 58455  777.10 2720.30 21.452  2.469 18.983  74   0 0.252 1006   3 0.080
 58458  583.38 2720.68 21.641  2.346 19.296  75   1 0.310 1012   1 0.167
 58459  645.16 2723.60 20.995  2.322 18.673  81   0 0.180 1019   3 0.087
 58460  730.96 2722.17 21.077  2.060 19.016  76   0 0.188 1000   3 0.081
 58461  762.11 2721.68 21.637  2.367 19.270  77   0 0.282 1004   1 0.111
 58463  754.21 2723.04 99.999  9.999 19.407   0   0 9.999 1009   0 0.151
 58464  571.71 2724.60 21.231  2.153 19.078  76   0 0.224 1006   3 0.093
 58465  770.58 2725.51 21.691  2.599 19.092  72   0 0.241 1011   3 0.101
 58466  720.49 2725.88 21.170  2.165 19.004  75   1 0.187 1011   3 0.093
 58467  676.64 2726.99 21.525  2.279 19.246  74   0 0.241 1000   5 0.097
 58468  703.45 2727.15 21.423  2.041 19.382  71   0 0.176 1003   5 0.116
 58470  586.82 2728.42 21.440  2.439 19.001  73   1 0.212 1005   2 0.094
 58471  636.23 2728.43 21.158  2.463 18.696  77   0 0.200 1011   3 0.073
 58475  629.80 2728.94 21.291  2.184 19.107  73   0 0.217 1012   0 0.105
 58476  821.43 2729.85 21.684  2.575 19.108  72   0 0.263 1013   1 0.099
 58478  662.00 2731.08 21.583  2.410 19.173  74   0 0.263 1016   1 0.112
 58479  687.39 2731.63 21.180  2.301 18.879  76   0 0.207 1009   1 0.082
 58482  709.39 2733.60 20.926  2.112 18.814  77   0 0.152 1012   3 0.076
 58483  802.03 2734.34 21.779  2.284 19.494  71   0 0.363 1011   0 0.146
 58484  554.32 2735.53 21.498  1.340 20.158  74   0 0.219 1007   1 0.267
 58485  600.82 2735.34 21.016  2.342 18.674  75   0 0.162 1007   3 0.066
 58487  692.42 2735.22 21.696  2.445 19.251  79   0 0.325 1008   3 0.123
 58488  704.28 2738.97 21.077  1.912 19.165  74   0 0.176 1008   1 0.107
 58490  720.22 2736.89 21.312  2.472 18.840  80   0 0.194 1014   3 0.083
 58491  832.17 2735.70 99.999  9.999 19.123   0   0 9.999 1005   2 0.098
 58493  662.20 2736.94 99.999  9.999 19.482   0   0 9.999 1012   1 0.143
 58494  752.96 2737.73 99.999  9.999 19.327   0   0 9.999 1014   1 0.143
 58496  550.48 2738.91 99.999  9.999 19.422   0   0 9.999 1006   2 0.130
 58497  760.74 2740.39 21.470  2.321 19.150  76   0 0.252 1005   2 0.099
 58498  637.97 2740.48 21.976  2.373 19.603  72   0 0.348 1016   1 0.178
 58499  779.44 2740.98 21.612  2.280 19.332  70   0 0.233 1006   1 0.116
 58500  801.26 2739.59 99.999  9.999 19.402   0   0 9.999 1007   2 0.130
 58503  703.64 2741.01 21.077  1.660 19.417  74   0 0.176 1008   1 0.144
 58508  668.73 2745.36 21.013  1.732 19.281  76   0 0.177 1007   4 0.115
 58510  804.61 2745.84 21.596  2.521 19.075  75   0 0.246 1008   1 0.089
 58512  615.12 2746.23 21.674  2.469 19.205  75   0 0.230 1008   0 0.111
 58513  654.24 2747.18 99.999  9.999 18.769   0   0 9.999 1014   1 0.084
 58514  782.02 2746.93 99.999  9.999 19.313   0   0 9.999 1014   2 0.116
 58518  569.97 2751.34 21.551  2.475 19.077  75   0 0.277 1012   4 0.114
 58520  638.38 2748.46 21.659  2.221 19.438  78   0 0.316 1009   2 0.140
 58521  668.45 2752.04 21.372  2.188 19.184  76   0 0.225 1008   1 0.108
 58522  671.37 2748.17 99.999  9.999 19.049   0   0 9.999 1011   1 0.092
 58524  721.10 2751.00 21.665  2.450 19.215  75   0 0.300 1018   1 0.122
 58526  611.29 2751.26 21.092  2.206 18.887  76   0 0.165 1008   5 0.080
 58528  642.26 2754.17 20.855  2.025 18.830  75   0 0.166 1011   3 0.082
 58530  790.33 2754.82 21.656  2.342 19.314  75   0 0.280 1004   2 0.112
 58531  603.64 2756.60 21.347  2.537 18.810  76   0 0.259 1013   1 0.074
 58532  625.40 2755.32 21.598  2.332 19.266  77   0 0.263 1007   4 0.111
 58535  749.91 2755.50 21.737  2.453 19.284  71   1 0.255 1012   2 0.114
 58536  577.83 2758.57 99.999  9.999 18.783   0   0 9.999 1013   3 0.172
 58537  661.10 2757.19 20.873  1.415 19.458  77   0 0.165 1009   1 0.140
 58539  667.43 2759.45 20.854  1.982 18.872  80   0 0.146 1006   3 0.073
 58540  742.40 2761.52 20.981  2.281 18.700  78   0 0.149 1011   3 0.064
 58544  604.34 2763.24 21.203  2.199 19.004  78   0 0.220 1004   4 0.083
 58545  643.97 2761.98 99.999  9.999 19.113   0   0 9.999 1013   1 0.104
 58547  694.34 2765.72 20.960  1.782 19.178  76   0 0.151 1010   3 0.103
 58549  798.23 2764.16 21.415  2.432 18.983  72   0 0.244 1009   1 0.089
 58555  643.30 2765.87 21.189  2.546 18.643  80   0 0.167 1005   5 0.074
 58556  777.36 2768.34 21.640  2.819 18.821  70   0 0.249 1005   3 0.068
 58557  783.47 2766.55 21.986  2.667 19.319  76   0 0.406 1014   4 0.114
 58559  572.67 2769.48 21.842  2.626 19.216  77   0 0.336 1003   5 0.147
 58560  655.23 2768.90 21.111  2.279 18.832  78   0 0.191 1008   6 0.071
 58561  700.23 2768.02 21.139  2.228 18.911  76   0 0.212 1010   1 0.087
 58564  682.24 2769.14 20.802  1.969 18.833  77   0 0.135 1012   1 0.074
 58566  688.44 2772.79 21.065  1.810 19.255  76   0 0.145 1018   0 0.119
 58567  695.03 2768.68 20.960  1.594 19.365  76   0 0.151 1015   3 0.120
 58568  770.74 2771.36 21.554  1.718 19.837  77   0 0.207 1004   2 0.191
 58569  630.16 2771.89 21.187  2.117 19.070  71   0 0.191 1011   1 0.096
 58570  672.81 2771.74 20.999  1.909 19.090  70   0 0.169 1006   1 0.106
 58573  781.95 2772.53 21.462  2.329 19.134  78   0 0.290 1006   3 0.092
 58575  597.42 2774.05 21.348  2.268 19.080  74   0 0.240 1011   1 0.095
 58576  624.78 2773.61 21.688  2.480 19.208  76   0 0.296 1005   4 0.112
 58577  807.85 2772.86 99.999  9.999 19.591   0   0 9.999 1005   2 0.141
 58580  734.66 2775.20 21.658  2.308 19.350  75   0 0.300 1012   3 0.123
 58581  696.68 2775.88 99.999  9.999 19.691   0   0 9.999 1011   1 0.166
 58585  779.51 2779.44 21.237  2.406 18.831  77   0 0.203 1009   0 0.073
 58588  676.89 2779.89 21.088  2.057 19.031  74   0 0.177 1002   1 0.091
 58589  728.24 2779.55 21.296  2.315 18.981  74   0 0.177 1010   2 0.088
 58590  829.84 2780.51 21.159  2.269 18.891  76   0 0.224 1006   2 0.083
 58591  812.21 2779.36 99.999  9.999 19.339   0   0 9.999 1011   3 0.136
 58592  846.51 2779.02 21.767  2.232 19.535  68   0 0.234 1002   7 0.132
 58594  717.73 2781.68 21.403  2.074 19.328  77   0 0.221 1010   3 0.117
 58595  742.40 2780.94 21.795  2.258 19.537  73   0 0.324 1014   3 0.135
 58601  574.84 2784.33 21.496  2.754 18.742  76   0 0.243 1006   3 0.075
 58604  757.08 2784.53 21.664  2.274 19.390  71   0 0.285 1005   1 0.115
 58606  631.85 2785.42 21.276  2.116 19.160  79   0 0.221 1011   3 0.105
 58607  610.90 2787.73 21.389  2.486 18.903  72   0 0.237 1010   4 0.090
 58608  752.56 2786.63 21.349  1.945 19.404  74   0 0.176 1004   5 0.122
 58609  816.79 2786.72 21.732  2.475 19.258  74   0 0.300 1011   1 0.110
 58611  654.51 2788.72 21.254  2.256 18.997  77   0 0.230 1015   5 0.094
 58612  810.99 2789.81 21.303  1.794 19.509  75   0 0.186 1012   1 0.140
 58616  576.15 2789.10 99.999  9.999 19.330   0   0 9.999 1008   3 0.131
 58617  672.74 2790.87 21.424  2.670 18.754  72   0 0.273 1008   0 0.069
 58619  603.89 2792.19 21.701  2.657 19.044  74   0 0.313 1003   2 0.086
 58620  638.38 2795.93 21.104  2.148 18.956  78   0 0.174 1000   5 0.086
 58621  634.11 2791.95 21.127  2.248 18.879  79   0 0.225 1008   2 0.108
 58622  726.58 2791.37 21.926  2.743 19.183  70   0 0.407 1008   3 0.096
 58623  737.72 2791.32 21.484  2.388 19.096  75   0 0.208 1005   3 0.093
 58628  550.01 2793.10 21.782  2.334 19.448  73   0 0.317  999   4 0.129
 58629  586.05 2794.85 21.708  2.368 19.340  72   1 0.266 1010   1 0.144
 58630  561.42 2794.09 21.352  2.279 19.074  76   0 0.231 1008   1 0.102
 58631  815.59 2795.85 20.880  2.133 18.748  76   0 0.142 1011   4 0.070
 58635  620.49 2799.43 21.540  2.367 19.173  74   0 0.261 1008   1 0.098
 58638  701.37 2800.94 21.918  2.585 19.332  75   0 0.336 1000   1 0.118
 58639  814.76 2801.12 21.588  2.432 19.156  76   0 0.260 1015   2 0.102
 58642  609.70 2802.33 21.462  2.776 18.686  78   0 0.267 1006   1 0.068
 58643  647.11 2801.52 21.958  2.683 19.275  72   0 0.397 1013   1 0.112
 58646  658.31 2803.86 21.379  2.242 19.137  78   0 0.264 1008   0 0.103
 58648  761.32 2804.73 21.571  2.688 18.882  77   0 0.279 1008   1 0.086
 58654  734.63 2808.19 21.666  2.287 19.380  73   0 0.277 1007   2 0.150
 58655  774.25 2808.06 21.596  2.115 19.481  74   0 0.273 1001   3 0.136
 58661  809.64 2593.21 20.810  1.653 19.157  77   0 0.148 1014   3 0.113
 58662  838.46 2651.32 99.999  9.999 19.564   0   0 9.999 1006   2 0.146
 58671  744.89 2558.37 99.999  9.999 19.842   0   0 9.999 1015   1 0.196
 58673  634.93 2709.20 20.725  1.649 19.076  75   0 0.126 1009   3 0.097
 58674  683.95 2802.19 21.443  2.406 19.038  78   0 0.258 1012   1 0.089
 58675  810.56 2803.77 21.649  2.077 19.571  77   0 0.317 1014   2 0.149
 58676  810.63 2585.94 21.827  2.302 19.525  78   0 0.371 1019   0 0.161
 58716  694.29 2561.12 99.999  9.999 19.895   0   0 9.999 1008   1 0.198
 58717  576.48 2576.85 99.999  9.999 19.688   0   0 9.999 1016   0 0.256
 58720  801.68 2605.95 21.480  1.706 19.774  74   0 0.220 1001   1 0.181
 58723  785.14 2630.49 21.128  1.818 19.310  76   0 0.152 1011   2 0.114
 58724  639.54 2632.52 99.999  9.999 20.060   0   0 9.999  992   2 0.231
 58725  646.76 2634.21 99.999  9.999 20.207   0   0 9.999 1012   1 0.265
 58727  561.11 2669.14 21.810  2.162 19.649  73   0 0.324 1008   2 0.159
 58730  678.40 2698.16 99.999  9.999 19.812   0   0 9.999 1001   1 0.173
 58731  842.67 2705.88 22.047  2.135 19.912  65   0 0.408  999   0 0.303
 58732  769.51 2699.95 21.045  1.747 19.298  75   0 0.164  997   5 0.113
 58734  717.95 2723.29 99.999  9.999 19.608   0   0 9.999 1007   1 0.171
 58736  631.86 2733.40 99.999  9.999 20.526   0   0 9.999  968   0 0.346
 58738  599.43 2738.40 99.999  9.999 20.096   0   0 9.999 1008   0 0.240
 58740  744.26 2758.58 99.999  9.999 19.421   0   0 9.999 1011   1 0.124
 58741  605.83 2761.10 99.999  9.999 20.213   0   0 9.999 1001   2 0.258
 58742  683.11 2771.72 20.802  1.308 19.494  77   0 0.135 1011   2 0.136
 58743  688.04 2769.98 21.065  1.635 19.430  76   0 0.145 1013   5 0.136
 58745  674.31 2781.08 99.999  9.999 20.220   0   0 9.999  973   1 0.257
 58746  669.25 2790.22 21.172  2.032 19.140  70   0 0.196 1004   0 0.097
 58747  604.84 2797.07 99.999  9.999 19.985   0   0 9.999 1004   1 0.209
 59880  678.13 2557.09 99.999  9.999 19.846   0   0 9.999 1009   0 0.185
 59884  792.82 2558.22 21.784  2.319 19.465  70   0 0.379 1009   3 0.142
 59886  816.63 2557.64 99.999  9.999 19.472   0   0 9.999 1004   3 0.162
 59890  604.18 2557.87 99.999  9.999 19.590   0   0 9.999 1013   0 0.222
 59891  723.13 2559.38 99.999  9.999 19.728   0   0 9.999  998   1 0.219
 59892  798.25 2560.36 99.999  9.999 19.781   0   0 9.999 1008   2 0.195
 59896  767.55 2560.68 99.999  9.999 20.028   0   0 9.999 1005   1 0.248
 59897  823.49 2561.13 99.999  9.999 19.459   0   0 9.999  998   1 0.258
 59900  699.64 2563.45 99.999  9.999 19.577   0   0 9.999 1004   2 0.164
 59901  710.94 2560.61 99.999  9.999 19.815   0   0 9.999 1006   4 0.215
 59903  650.16 2562.91 99.999  9.999 20.202   0   0 9.999 1006   0 0.263
 59908  621.68 2566.38 21.660  1.957 19.703  76   0 0.423 1004   2 0.203
 59909  634.07 2564.76 99.999  9.999 19.893   0   0 9.999 1001   1 0.204
 59910  772.80 2565.39 99.999  9.999 19.616   0   0 9.999 1007   2 0.177
 59914  601.27 2569.57 99.999  9.999 19.931   0   0 9.999  986   0 0.369
 59915  605.66 2565.79 99.999  9.999 20.011   0   0 9.999 1007   0 0.355
 59916  839.64 2567.57 99.999  9.999 19.561   0   0 9.999  997   2 0.163
 59919  596.45 2571.16 99.999  9.999 19.742   0   0 9.999  961   0 0.381
 59920  599.28 2567.47 20.988  1.508 19.480  77   0 0.431 1019   0 0.258
 59921  724.91 2568.70 99.999  9.999 20.080   0   0 9.999  993   1 0.242
 59925  698.10 2568.00 99.999  9.999 20.257   0   0 9.999  993   0 0.260
 59926  747.51 2570.18 99.999  9.999 19.542   0   0 9.999 1007   2 0.138
 59928  672.30 2568.99 99.999  9.999 20.264   0   0 9.999  993   0 0.282
 59929  733.96 2571.35 21.688  2.351 19.337  75   0 0.309 1005   5 0.108
 59930  742.65 2569.45 99.999  9.999 19.887   0   0 9.999 1010   2 0.190
 59936  618.22 2570.28 99.999  9.999 20.079   0   0 9.999 1004   0 0.328
 59937  813.94 2570.72 22.044  2.677 19.366  67   0 0.352 1015   2 0.163
 59940  603.33 2573.16 20.616  9.999 99.999  74   0 0.332    0   0 9.999
 59943  558.69 2573.42 99.999  9.999 19.262   0   0 9.999 1009   1 0.108
 59944  565.37 2574.56 99.999  9.999 19.946   0   0 9.999 1017   1 0.234
 59945  594.70 2573.85 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 59946  642.95 2572.95 99.999  9.999 19.838   0   0 9.999  992   2 0.173
 59947  692.57 2573.00 99.999  9.999 20.120   0   0 9.999 1001   1 0.240
 59948  766.52 2572.11 99.999  9.999 20.385   0   0 9.999  977   1 0.313
 59952  608.44 2575.19 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 59953  820.98 2575.20 99.999  9.999 19.909   0   0 9.999 1005   1 0.234
 59957  586.53 2576.08 99.999  9.999 20.463   0   0 9.999  845   1 0.468
 59958  591.48 2576.31 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 59959  614.69 2577.64 20.835  1.390 19.445  77   0 0.447 1001   2 0.234
 59960  637.95 2573.98 99.999  9.999 19.866   0   0 9.999 1001   0 0.194
 59962  723.95 2575.27 99.999  9.999 20.258   0   0 9.999  999   0 0.268
 59965  552.98 2578.62 99.999  9.999 19.926   0   0 9.999  994   2 0.217
 59966  763.94 2578.89 99.999  9.999 19.902   0   0 9.999 1004   1 0.200
 59967  834.57 2578.24 99.999  9.999 19.809   0   0 9.999 1004   1 0.198
 59969  659.03 2579.53 99.999  9.999 19.762   0   0 9.999 1001   2 0.170
 59970  699.12 2578.52 99.999  9.999 20.106   0   0 9.999 1002   2 0.208
 59975  617.51 2581.15 21.109  1.678 19.431  76   0 0.425 1008   2 0.216
 59976  677.78 2581.59 99.999  9.999 20.100   0   0 9.999 1003   0 0.260
 59977  732.54 2581.08 99.999  9.999 20.115   0   0 9.999 1011   0 0.242
 59978  846.49 2582.59 21.967  2.298 19.669  73   0 0.324 1004   2 0.159
 59980  708.24 2581.33 99.999  9.999 19.750   0   0 9.999 1004   1 0.163
 59981  713.57 2580.11 99.999  9.999 20.177   0   0 9.999  996   1 0.249
 59982  749.39 2583.95 21.931  2.473 19.458  74   0 0.302 1005   3 0.127
 59983  560.37 2583.36 21.890  2.283 19.607  78   0 0.340 1003   1 0.153
 59984  565.26 2583.38 99.999  9.999 19.876   0   0 9.999 1006   1 0.192
 59985  759.30 2582.89 99.999  9.999 19.768   0   0 9.999 1012   1 0.187
 59986  655.79 2583.49 99.999  9.999 20.036   0   0 9.999 1006   2 0.222
 59987  671.98 2585.53 22.029  2.118 19.910  67   0 0.369 1004   0 0.211
 59988  738.03 2584.23 99.999  9.999 19.520   0   0 9.999 1005   1 0.132
 59989  828.57 2584.59 99.999  9.999 19.548   0   0 9.999 1005   0 0.157
 59991  713.88 2588.69 22.020  2.477 19.542  70   0 0.338 1002   2 0.132
 59992  762.63 2589.05 21.871  2.209 19.662  74   0 0.317 1003   3 0.155
 59993  765.39 2585.32 99.999  9.999 20.039   0   0 9.999 1002   3 0.210
 59995  613.81 2588.87 99.999  9.999 19.515   0   0 9.999  969   0 0.316
 59998  834.67 2590.12 99.999  9.999 19.655   0   0 9.999 1008   1 0.173
 60000  780.33 2588.71 99.999  9.999 19.596   0   0 9.999 1012   2 0.158
 60001  824.39 2589.63 21.642  2.002 19.640  78   0 0.297 1012   5 0.165
 60002  838.14 2587.43 99.999  9.999 20.089   0   0 9.999  995   2 0.232
 60009  846.26 2589.51 99.999  9.999 20.142   0   0 9.999 1004   1 0.249
 60011  588.03 2592.83 20.359  9.999 99.999  75   0 0.265    0   0 9.999
 60013  710.15 2591.99 99.999  9.999 19.477   0   0 9.999  999   4 0.127
 60015  609.29 2595.30 20.996  9.999 99.999  72   0 0.388    0   0 9.999
 60016  614.04 2592.87 21.148  1.760 19.389  69   0 0.370  988   1 0.243
 60017  702.57 2593.63 99.999  9.999 19.812   0   0 9.999 1001   4 0.170
 60023  731.87 2595.17 21.838  2.220 19.618  75   1 0.301 1012   2 0.149
 60024  758.48 2594.50 99.999  9.999 19.540   0   0 9.999 1009   1 0.147
 60025  821.89 2592.23 99.999  9.999 19.892   0   0 9.999 1017   1 0.213
 60028  594.08 2596.20 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 60029  784.90 2595.82 21.883  2.340 19.543  70   0 0.345 1012   2 0.154
 60030  831.55 2594.94 21.975  2.313 19.662  74   0 0.396 1018   2 0.173
 60034  790.33 2594.95 99.999  9.999 20.321   0   0 9.999  997   0 0.264
 60035  837.06 2595.47 99.999  9.999 19.606   0   0 9.999 1015   2 0.179
 60036  843.12 2596.48 99.999  9.999 19.669   0   0 9.999 1012   1 0.175
 60040  604.13 2597.25 99.999  9.999 19.107   0   0 9.999 1002   2 0.214
 60043  607.13 2597.07 20.996  9.999 99.999  72   0 0.388    0   0 9.999
 60047  625.73 2600.87 99.999  9.999 19.672   0   0 9.999 1006   1 0.204
 60048  667.41 2600.22 99.999  9.999 19.700   0   0 9.999 1008   3 0.177
 60049  730.76 2599.75 99.999  9.999 20.302   0   0 9.999  991   0 0.275
 60050  737.22 2599.87 99.999  9.999 19.935   0   0 9.999 1003   1 0.202
 60054  744.24 2603.95 99.999  9.999 19.895   0   0 9.999 1007   1 0.194
 60056  695.23 2602.24 99.999  9.999 20.354   0   0 9.999  994   1 0.263
 60057  585.17 2601.70 99.999  9.999 19.759   0   0 9.999 1015   0 0.293
 60058  830.23 2604.09 99.999  9.999 19.587   0   0 9.999 1015   3 0.143
 60060  568.78 2606.48 99.999  9.999 19.644   0   0 9.999 1000   0 0.180
 60061  576.79 2606.41 99.999  9.999 19.703   0   0 9.999 1013   0 0.185
 60062  581.03 2603.40 99.999  9.999 20.016   0   0 9.999 1006   1 0.296
 60063  735.54 2604.63 99.999  9.999 19.788   0   0 9.999 1021   0 0.198
 60064  815.45 2605.40 99.999  9.999 19.996   0   0 9.999  992   1 0.212
 60070  624.50 2604.77 21.320  1.790 19.530  76   0 0.261 1005   2 0.158
 60071  688.73 2606.59 99.999  9.999 20.569   0   0 9.999  982   0 0.355
 60072  779.88 2606.37 99.999  9.999 20.074   0   0 9.999 1001   2 0.219
 60073  793.77 2607.28 99.999  9.999 19.938   0   0 9.999 1002   2 0.197
 60077  721.79 2610.70 22.115  2.428 19.687  71   0 0.375 1010   0 0.162
 60078  773.01 2610.77 22.339  2.608 19.731  66   0 0.425 1001   5 0.169
 60082  635.75 2611.23 99.999  9.999 19.627   0   0 9.999 1004   3 0.157
 60083  822.21 2612.61 99.999  9.999 19.738   0   0 9.999 1016   1 0.196
 60085  793.08 2611.95 99.999  9.999 19.541   0   0 9.999 1007   2 0.138
 60091  814.54 2612.97 99.999  9.999 19.952   0   0 9.999 1008   1 0.214
 60095  556.88 2616.45 99.999  9.999 19.627   0   0 9.999 1008   1 0.175
 60096  749.67 2615.40 22.136  2.632 19.504  78   0 0.363 1009   2 0.131
 60097  758.36 2615.08 99.999  9.999 19.785   0   0 9.999 1012   1 0.172
 60099  649.47 2616.22 99.999  9.999 19.875   0   0 9.999 1001   4 0.188
 60100  677.09 2616.53 99.999  9.999 19.852   0   0 9.999 1004   2 0.183
 60101  691.21 2615.90 99.999  9.999 20.364   0   0 9.999  996   1 0.310
 60102  773.99 2616.65 99.999  9.999 19.895   0   0 9.999 1001   4 0.195
 60105  583.74 2613.44 99.999  9.999 20.172   0   0 9.999  995   1 0.308
 60106  665.70 2617.99 99.999  9.999 19.869   0   0 9.999 1001   3 0.192
 60111  563.91 2618.43 99.999  9.999 19.317   0   0 9.999 1002   0 0.136
 60112  631.48 2617.17 21.356  1.502 19.854  77   0 0.239 1004   0 0.197
 60113  804.04 2618.18 99.999  9.999 19.589   0   0 9.999 1005   1 0.141
 60114  840.99 2617.79 99.999  9.999 19.753   0   0 9.999 1009   3 0.166
 60115  637.57 2621.57 21.794  2.317 19.477  75   0 0.322 1010   1 0.129
 60116  722.81 2620.01 21.911  2.284 19.627  77   0 0.300 1013   2 0.158
 60117  743.13 2619.73 99.999  9.999 19.777   0   0 9.999 1009   3 0.175
 60121  776.81 2619.20 21.946  1.924 20.023  72   0 0.354 1006   2 0.216
 60122  835.71 2622.66 22.080  2.549 19.531  73   0 0.386 1005   4 0.146
 60124  618.73 2622.26 99.999  9.999 19.378   0   0 9.999 1002   2 0.125
 60125  668.78 2621.63 99.999  9.999 19.499   0   0 9.999 1003   2 0.134
 60126  749.83 2621.81 99.999  9.999 19.790   0   0 9.999 1006   4 0.166
 60127  846.26 2622.56 99.999  9.999 19.461   0   0 9.999 1007   4 0.148
 60128  828.82 2622.96 99.999  9.999 20.372   0   0 9.999  979   1 0.298
 60129  686.92 2624.42 99.999  9.999 19.640   0   0 9.999 1002   3 0.145
 60130  604.08 2624.32 99.999  9.999 20.215   0   0 9.999 1000   1 0.257
 60131  656.31 2624.55 99.999  9.999 20.119   0   0 9.999 1007   3 0.242
 60132  676.43 2626.66 21.933  2.222 19.711  74   0 0.331 1006   2 0.167
 60133  691.53 2627.18 22.205  2.317 19.888  71   0 0.428 1005   4 0.174
 60134  708.89 2625.10 99.999  9.999 19.814   0   0 9.999 1004   1 0.197
 60135  822.58 2623.79 99.999  9.999 20.429   0   0 9.999  977   1 0.316
 60136  597.75 2625.42 99.999  9.999 19.958   0   0 9.999 1008   0 0.207
 60137  642.78 2626.06 99.999  9.999 19.890   0   0 9.999 1010   4 0.202
 60140  579.44 2626.96 99.999  9.999 20.300   0   0 9.999  991   0 0.294
 60141  587.04 2626.02 99.999  9.999 20.385   0   0 9.999  984   0 0.324
 60142  740.90 2627.29 99.999  9.999 19.699   0   0 9.999 1012   2 0.166
 60143  814.40 2626.90 21.718  2.240 19.478  73   0 0.259 1001   2 0.136
