2458197.78753 18.167 0.023 5.28 360.0
2458197.90376 18.150 0.018 3.58 351.0
2458198.85061 18.107 0.021 4.56 382.0
2458199.79626 18.160 0.024 5.22 338.0
2458200.78575 18.139 0.023 5.32 405.0
2458200.90277 18.102 0.022 4.93 406.0
2458201.82753 18.113 0.025 5.90 340.0
2458202.76431 18.110 0.023 4.87 449.0
2458202.87990 18.147 0.020 3.90 365.0
2458203.81272 18.113 0.020 4.61 336.0
2458204.73848 18.070 0.036 7.17 579.0
2458204.85142 18.131 0.022 4.97 345.0
2458205.79179 18.147 0.029 6.12 427.0
2458205.92333 18.183 0.042 4.28 1799.0
2458206.83252 18.105 0.019 3.97 421.0
2458207.75251 18.069 0.026 5.28 620.0
2458207.85960 18.122 0.019 3.70 435.0
2458208.77920 18.177 0.029 4.94 696.0
2458208.89568 18.100 0.022 3.85 529.0
2458209.80733 18.133 0.026 4.88 564.0
2458209.91426 18.120 0.026 4.93 556.0
2458210.82025 18.094 0.023 4.72 547.0
2458211.72494 18.098 0.038 6.77 712.0
2458211.83373 18.109 0.026 5.06 544.0
2458212.73531 18.153 0.035 5.64 909.0
2458212.82623 18.145 0.021 3.35 587.0
2458217.77285 18.139 0.027 5.94 370.0
2458217.89529 18.113 0.021 4.48 386.0
2458220.79356 18.098 0.022 5.78 300.0
2458220.92898 18.125 0.034 4.00 1565.0
2458221.82264 18.136 0.020 4.45 300.0
2458222.71850 18.161 0.024 5.40 358.0
2458222.85696 18.118 0.021 4.51 332.0
2458223.82860 18.116 0.022 4.65 333.0
2458224.71242 18.092 0.025 5.74 410.0
2458224.84691 18.111 0.021 4.37 387.0
2458225.84154 18.141 0.032 7.14 359.0
2458226.90361 18.143 0.027 6.16 339.0
2458227.78886 18.130 0.020 4.67 298.0
2458227.91905 18.163 0.021 4.02 373.0
2458228.83218 18.144 0.019 4.07 322.0
2458229.72835 18.139 0.019 4.25 314.0
2458229.86216 18.133 0.020 4.74 304.0
2458230.73075 18.173 0.024 5.48 349.0
2458230.86718 18.129 0.020 4.54 331.0
2458232.85576 18.127 0.019 4.14 343.0
2458233.76429 18.133 0.019 3.72 371.0
2458236.68332 18.115 0.028 5.02 648.0
2458236.82538 18.080 0.022 4.09 526.0
2458238.79115 18.118 0.025 4.20 659.0
2458244.65565 18.149 0.030 6.11 489.0
2458244.76528 18.149 0.024 4.72 437.0
2458244.90565 18.143 0.038 4.66 1384.0
2458245.82038 18.193 0.039 7.20 525.0
2458246.67883 18.057 0.032 7.24 428.0
2458246.79099 18.171 0.026 5.10 449.0
2458246.91357 18.098 0.032 6.06 589.0
2458247.71043 18.108 0.022 4.95 387.0
2458247.83235 18.120 0.022 4.50 458.0
