FieldName,FieldID,CenterRA,CenterDec,Nepochs,Nused,SpatialCalibCoefs_1,SpatialCalibCoefs_2,SpatialCalibCoefs_3,SpatialCalibCoefs_4,SpatialCalibCoefs_5,SpatialCalibCoefs_6,PMCalibCoefs_1,PMCalibCoefs_2,PMCalibCoefs_3,PMCalibCoefs_4,PMCalibCoefs_5,PMCalibCoefs_6,KMTGAIAPMRSTDRA,KMTGAIAPMRSTDDec,MeanGaiaPlx,MeanGaiaPlxErr
BLG02,167,268.93185,-28.05649,15262,13226,-1.9648286912064e-06,3.63749729937219e-08,-8.29116544793099e-08,2.33893093017715e-06,4.69408735336562,-0.49008674940047,-353.860383104875,8.14576539699623,8.39038714234118,389.954187892232,-1.91439003491677,-3.65413325337762,0.833474313308347,0.655626731209208,0.200915858327365,0.113000397583333
BLG02,168,269.44313,-30.02592,14857,12877,-1.99421088073494e-06,-2.17796254298365e-07,6.14720756420567e-08,2.45903807451087e-06,4.70299342588556,-0.524387354842554,-357.237372219001,-128.349503435757,10.5374072709351,227.330495811361,-3.58720274065632,-5.46208153106552,1.93570554331663,1.72572246400085,0.134208068956996,0.110555542464286
BLG42,169,269.44362,-30.02553,13955,12287,-2.15779800778206e-06,-1.52967752958713e-08,3.13224666790254e-08,1.88147314939566e-06,4.70300413195196,-0.524324303045507,-190.381267724055,91.8619738560902,43.1230341964536,-334.481400572048,-2.91394706672955,-4.95833666332019,0.634613052322253,0.377459592930028,-0.240065433963637,0.1135191075
BLG02,170,268.99985,-29.86369,15161,13144,-8.17359911516494e-07,1.18330981598599e-07,-9.52757461502733e-09,2.97193547585234e-06,4.69502393351164,-0.521675039584819,-433.85427774894,-32.0012860465094,10.7778438323096,421.648208053804,-2.78568404503048,-5.18377895959153,3.07446177424624,1.4328897758723,0.092321266601788,0.128610889638889
BLG42,171,268.99967,-29.86369,14589,13069,-1.97533082439378e-06,1.62950123271033e-08,1.31081069212195e-07,2.26065078974631e-06,4.69519974853411,-0.521546366083946,-335.646593643937,-13.0463520145761,48.9447345741223,391.200165574572,-3.84492551347104,-4.30874058586101,1.10420682186594,0.784336619982583,0.114418567241785,0.122986765289157
BLG03,172,269.98717,-27.58286,14985,12993,1.96022505585806e-07,-2.37304041140405e-07,-2.11469277579647e-07,3.50093332182151e-06,4.71210585882446,-0.48183566961965,-226.46879283182,-188.62282058151,44.3018347976653,-30.5534640169258,-0.632561491793482,-5.16586483500844,2.80977258407865,2.66591875661268,0.168874780100808,0.121280857169492
BLG43,173,269.98708,-27.58292,14143,12618,-2.17646401321391e-06,-2.33727837884405e-09,7.66449260711261e-08,1.9551152666023e-06,4.71246231800043,-0.481694951918871,-410.172188031493,-27.9514106398994,-11.1982785750988,360.456565094385,-1.30438891006519,-4.05458624854508,1.16352353783024,0.61309833579162,0.2007285257949,0.110388562955882
BLG03,174,269.570015,-27.65228,14441,12496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLG43,175,269.57004,-27.65219,14115,12598,-2.13977417023671e-06,-7.18535806692692e-08,1.22931786816894e-07,2.14094432924457e-06,4.70517602546339,-0.482951748289474,-267.536411004592,7.41743255662451,-83.3917321823571,387.367587369061,-1.27868327606937,-4.55858474236956,1.36916953403744,1.41185069043109,0.212823098100664,0.122167703424242
BLG03,176,270.82142,-28.41789,14821,12837,-1.94046250744484e-06,-9.24680033347602e-07,1.89837739196523e-06,3.03996371567223e-06,4.72663441203034,-0.49629420722954,21980.675619639,5678.11864726893,-986.788030545865,-259.789145270497,116.505480074332,28.378927521439,13.8978747511305,0.918131588661497,0.528027631617054,0.0902090601666667
BLG43,177,270.821395,-28.41794,14040,12516,4.11736068197325e-05,-1.75158147675266e-05,-6.35092223400824e-05,2.82781714326987e-05,4.72828636942039,-0.496869923939778,9.56422216065393,93.6882323428922,-24.8445694850156,82.6918377230145,1.18081055961507,-2.22896421664565,0.923409371245008,1.2749932679545,0.463411453478143,0.1003448005
BLG03,178,269.93446,-28.418295,14278,12420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLG43,179,269.92396,-28.40658,14076,12558,2.30059590421516e-08,-1.29440031051919e-07,-6.35916048599373e-08,3.45035817560331e-06,4.71107107703718,-0.496279673190616,108.073133064639,107.293688890878,-111.221160607002,155.943910897317,-2.15555432095486,-5.34154592416344,3.29419374843909,3.17188497207793,0.206628519179981,0.119116299201493
BLG02,180,269.61838,-28.82975,13340,11564,1.81398262547738e-07,6.8016817603135e-08,-4.17165093843449e-07,3.58567351344712e-06,4.70574299111161,-0.503783688111292,296.054436698907,160.802116195886,-160.052136475781,-187.870770653506,-2.25906995511152,-3.76894432297583,3.27604957123898,2.73731375985417,0.162201770513055,0.10157258554
BLG03,181,269.61833,-28.82975,13847,11810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.56839931804217,0.879093157640042,0.56363820579049,0.0887534095
BLG43,182,269.61846,-28.82969,14292,12752,-1.15807541263442e-06,4.6292941653174e-08,3.00770173491533e-08,3.22500860398788e-06,4.70587970191039,-0.503701001439341,-52.9593979028675,-87.8515679672798,17.7608638130781,-326.513791089949,-1.29883888206192,-2.81222525190168,2.7016553060588,3.93743010685261,0.17232653553787,0.106737961955357
BLG02,183,269.54929,-28.09818,14814,12839,3.9330208714057e-07,2.93540832789001e-07,2.28651767857877e-07,3.60535179407717e-06,4.70430810518222,-0.491002946841045,72.0245055440506,77.9936366073036,134.180308672786,-54.9096743041266,-0.250301040909402,-2.9066960084255,2.43686116277077,2.84575571627268,0.18263400776278,0.131276365727273
BLG03,184,269.5495,-28.09817,14718,12752,-6.04058661119569e-07,-8.5597116628011e-07,5.9517692613705e-08,4.90489118266032e-06,4.70453773149416,-0.491006508895679,102.429418993024,207.469184029501,206.466497269073,117.750009294132,0.51694533370921,0.559788849336089,2.37338646027276,2.99842667769754,0.178578575124597,0.135667908969697
BLG04,185,270.73563,-29.57817,7472,6421,-2.34934352673326e-06,1.62022256373229e-08,-3.58283624332094e-07,2.2626020600941e-06,4.72556545812239,-0.516562169793551,-369.725415067795,-8.66912714561625,48.609359025943,390.62002525128,-2.50533913762078,-1.38790725701453,1.6134060638092,1.13625210865821,0.266060074870679,0.09863079275
BLG04,186,271.85896,-30.462665,7649,6570,-1.44899214861025e-06,-1.30680901850079e-08,1.95698574492215e-07,1.97022648398105e-06,4.74504627884545,-0.531987399423402,174.956667466193,530.737843917037,392.986741957766,789.016037133963,2.37000683860497,-1.63828816120421,7.16795658722925,6.6152440351249,0.34147457707711,0.0963373465
BLG04,187,270.65417,-30.594405,7444,6400,-2.21260547685947e-06,-1.73775429737501e-07,9.2171919832824e-07,2.73804873929717e-06,4.72402067899721,-0.534368372012345,-442.370021549059,-64.3224896749919,3.25599762401037,408.861864985269,-2.59427866397762,-6.69788566386184,0.638929433263635,1.0711447392994,0.206983699322965,0.109332831
BLG04,188,270.58133,-30.333765,7448,6408,-2.08321722583227e-06,2.82696673968351e-07,2.49420582498174e-08,2.49485690360324e-06,4.72288830210952,-0.529822817830728,-414.753039335337,23.7090984485481,35.8805561011016,332.239740687364,-2.60233814261448,-5.0009270092849,1.24315578841368,1.54349567822342,0.186866141116259,0.122292893530612
BLG04,189,270.45713,-30.71194,7401,6362,-2.15372598805199e-06,6.4728598420301e-09,-7.01564819899955e-08,2.01482005873083e-06,4.72068538442173,-0.536342572296176,-412.269100160071,58.0965624815864,-5.40716248350518,377.299392899381,-2.86852057583273,-4.68686092437161,0.853866660773052,1.25408345501075,0.130185669311904,0.109225736878788
BLG11,191,262.29398,-29.19009,3640,2677,-1.94451287102789e-06,4.98257094205704e-08,-9.5423394255268e-08,2.28662281334187e-06,4.57818681231855,-0.509809960097606,-219.523875068708,-261.08713516617,83.3555997032532,259.562123375656,-2.6739436079563,-5.18183896581627,1.68248245133874,1.5487043335148,0.151967715261131,0.113172946656716
BLG11,192,262.87715,-30.05092,3506,2604,-1.91670647555088e-06,1.51072138364806e-09,1.77275935848161e-07,2.26023968868433e-06,4.58833632895013,-0.524863088533212,-288.222455635377,227.707267305689,-59.4379688132003,419.053835164027,-3.78722977936105,-0.318095407432377,1.64165612555709,2.39384846678575,0.170936572963388,0.11766510709375
BLG11,193,262.63418,-30.556445,3681,2712,-2.21579188130359e-06,-3.25669144790013e-08,-3.16901477048604e-09,1.90976340453881e-06,4.58416430927937,-0.533593680855836,-385.688064472734,50.8045319448113,-58.9018810190815,365.589423161618,-0.594483601892656,-4.15249864041697,0.601011230021599,1.26147602357612,0.306098645956639,0.09631471775
BLG11,194,261.441835,-30.43491,3687,2718,-2.23238139749532e-06,1.1451529592576e-08,-2.27269843608107e-09,1.92752298638354e-06,4.56336376535276,-0.531493518944465,-534.389632933632,5.11129006120968,-9.03752673913313,383.446504063543,-2.01667566724405,-5.05345832700082,1.11672462778887,0.338837343071968,0.174691027215685,0.116531995754386
BLG12,195,262.269195,-27.671455,2375,1458,-2.18234194546814e-06,-2.99838995207016e-09,-7.79289230725186e-09,1.93531348620204e-06,4.57774438040789,-0.483248553762098,-541.159338808291,60.9370468193144,-367.976006109722,334.580003592787,1.44503688779374,-5.10188763960551,3.71959583938213,0.966173490426682,0.0925945114032269,0.098433509125
BLG13,196,264.6093,-33.52214,2385,1529,-2.10055891862451e-06,1.38680209285187e-07,-1.94118115925432e-07,2.4588616807281e-06,4.61862542052269,-0.585436817277644,-383.739677568181,-90.7829497637541,29.9507587142634,224.1484935495,-2.48376754601006,-2.48963593800917,0.992753339782158,1.25064097184993,0.370622044917365,0.112769344422222
BLG13,197,264.30431,-33.71483,2386,1530,-2.320548399771e-06,5.87977256452678e-09,-3.0367536111055e-09,1.93522430826098e-06,4.61333458882942,-0.588737931215545,-310.407838355814,-24.9863414638047,-35.7911509175542,401.256471772853,-2.43472958933566,-3.67045566616526,1.26042624920027,0.484483442020846,0.190338400647447,0.111610565023256
BLG13,198,264.91453,-35.16291,2357,1507,-2.25013136103891e-06,-5.75498422659976e-08,-1.45837836973407e-08,1.93717507979804e-06,4.62394820518938,-0.613980253855147,-365.164406001166,-13.0262211161476,-6.50537971438308,337.000468911102,-1.79746773584562,-4.23286128241989,0.883608641182603,0.697617613279204,0.176137264394363,0.100716280757576
BLG37,199,264.91431,-35.162805,3757,2897,-2.27054944269786e-06,1.70017120878138e-08,-7.95727612999398e-08,2.11589391730631e-06,4.62395860337861,-0.614013180157311,-354.639972899602,8.51316257307851,22.460276440761,368.399512120043,-2.53351633543098,-3.8073445419928,0.791471378027867,0.877559377157818,0.174353278343103,0.100148926759036
BLG13,200,264.39638,-34.7557,2372,1520,-2.23291659267486e-06,-2.46265858869563e-08,-4.0092677884568e-07,2.08643834670942e-06,4.61500416796396,-0.60692286983413,-320.306652855263,-308.069653248311,118.372126865064,94.4639890300674,-1.89478124045009,-4.47863633030272,0.74186499321955,2.13456140734835,0.273832820590888,0.104990338291667
BLG14,201,263.9308,-27.95396,7614,6504,-2.17197445029933e-06,-4.27356147514819e-09,1.49672601314105e-08,1.88747450363685e-06,4.60677291793048,-0.488127519485068,-411.857573797817,22.5244775317585,40.6531458783639,387.844150569866,-4.7084504018506,-1.81367812705461,1.74360626753965,0.999221973100896,0.281505339020131,0.107786528904762
BLG14,202,263.56841,-28.20252,7610,6481,-2.23377721679818e-06,-2.11594739766798e-09,3.45715255313427e-10,1.91825956943869e-06,4.60048916106205,-0.492517538687692,-415.46170000115,47.030620184325,-5.25782744890125,409.114398720242,-3.19887528101828,-4.47720418758334,0.872822021669607,0.913623291132815,0.0685477955717827,0.134768416948718
BLG14,203,263.249895,-27.995015,7703,6563,-2.13068283614537e-06,-1.47009206438784e-08,5.00987344937845e-08,1.87749132251575e-06,4.59488508613292,-0.488864343381125,-362.043948359979,72.3919410267191,54.4460744589511,486.229811949998,-3.13954528046498,-2.38614222575257,1.31028803868509,1.78361301200707,0.171368992890513,0.143773213589744
BLG14,204,264.38919,-29.64903,7545,6429,-1.96085442593678e-06,1.30792248224917e-07,1.32618137126626e-07,2.33599353458517e-06,4.61470977390947,-0.517838156566359,63.9036010004262,19.5872878291623,152.096752957727,364.652318311072,-0.563159410005379,-3.61623205366846,1.79471627427471,1.0920076610074,0.441336639258497,0.108867446945946
BLG14,205,263.66466,-29.870865,7662,6529,-2.3236076395144e-06,3.71182469834131e-08,-1.78623249808937e-07,1.96743941929014e-06,4.60221107837582,-0.521650513410982,-385.101011030178,37.1512895417434,-46.2583764360853,343.236967642286,-2.09736485454043,-3.70400195545781,0.581737908549635,1.00023694532704,0.10048985082384,0.136636873
BLG14,206,263.2467,-29.790045,7573,6453,-4.69541331921386e-07,1.03380362551721e-06,-4.4198037454085e-07,4.04716382665318e-06,4.59470032445459,-0.520682470520786,-322.277481584861,285.168734476722,38.4435600320202,460.75331296289,-3.38288460476827,-2.09275449895224,2.26775660913617,2.30594474099447,0.20568771420663,0.108328859412698
BLG14,207,263.17114,-29.34609,7683,6550,-2.16652111234203e-06,2.94729035813916e-08,-9.94816350057411e-10,1.91161787748772e-06,4.59354226830729,-0.51247387839901,-374.292115674243,-5.11648511166041,16.5877941970433,395.024221067881,-3.73125588285741,-4.52265900114243,0.696779991807214,0.476998904153494,0.184336967456331,0.131935901681818
BLG15,208,264.698125,-26.71652,169,117,-2.14232481052562e-06,-7.67669509494928e-09,7.07584570419362e-08,1.95334166016413e-06,4.62016949425091,-0.46665231725476,-235.414454419892,1.24184497786509,202.724945353396,383.566168343377,-1.97493383058839,-4.93507508895895,2.60851173330042,1.1990241260085,0.157587707888759,0.126035710904762
BLG15,209,264.5356,-26.712435,5844,5088,-2.14706084524058e-06,-1.7376461217684e-08,-2.24055919251037e-07,2.24653921845283e-06,4.61734886739219,-0.466559043857335,-375.300423445201,1.33099402306081,-10.2201938105409,412.14043444417,-2.87991355018491,-3.93073343542077,2.18402800496742,0.398480534093814,0.190388446807409,0.1127092317
BLG15,210,264.88015,-27.29831,7752,6524,-1.98235993514791e-06,-5.15266595734954e-08,-5.3466259908708e-08,2.01287489577105e-06,4.62333982201929,-0.476729462554249,-415.393794587483,11.1555624593592,-6.32448336207371,397.469673655545,-1.80370459344852,-5.20511527854165,0.780808253210374,0.374762551975699,0.23847297119055,0.0994873822222223
BLG15,211,264.578805,-27.56812,7736,6507,-1.91182529274785e-06,1.8695421243161e-09,-1.32661012343682e-07,2.28360393496761e-06,4.6180470648719,-0.48147149746473,-328.505594065895,-32.0302968003994,38.816160734647,401.705899256795,-3.43734351778365,-5.26800778648372,0.972218237670596,0.608811236292588,0.179263744265314,0.114970972234043
BLG15,212,264.53642,-27.3287,7740,6511,-1.9835346234548e-06,-4.59382408785871e-08,-3.87831093394614e-07,2.4009298368052e-06,4.61732149461027,-0.477343709802235,-322.927924240961,176.875179295955,-28.1068620024977,561.193415368073,-2.44795882067748,-2.39251312531081,1.16169980104849,2.60561251437085,0.196395954622531,0.113382826333333
BLG16,213,265.04637,-25.56197,3706,2667,-2.12092178332754e-06,-4.09303319262381e-08,-1.10514005463315e-07,1.92431823939566e-06,4.62625769143644,-0.446422375428814,-355.190967753261,23.9027962762368,16.7844558276972,400.82795635107,-1.78905183379718,-4.45688580583689,0.77368038958168,0.44417280538475,0.150345431847799,0.115849996948276
BLG17,214,266.0081,-33.164415,7748,6741,-2.28587267812153e-06,-9.68673297517454e-10,-7.31269810340315e-08,1.95564191706343e-06,4.64301589993985,-0.579115690449556,-364.558342861015,26.9809132907705,-1.29607483148687,396.207511078387,-2.00291819918537,-3.97542493205282,0.471957280932005,0.63310867872625,0.242489328523342,0.100463312930233
BLG17,215,265.745665,-32.950005,7772,6764,-2.21190683347072e-06,2.09434673987107e-08,9.23646280670751e-08,1.95240657196038e-06,4.63845877638934,-0.575395409169002,-404.662114537941,14.8625344430723,30.924255023175,398.53549551286,-1.65327880807698,-4.21589124202745,0.893850216086156,0.461234025275739,0.245904763107076,0.102471574267857
BLG17,216,267.07669,-32.87598,7601,6615,-2.15396257040563e-06,1.29157072347267e-08,-2.64933555220141e-09,2.09431642651281e-06,4.66165416213892,-0.574139438262496,-396.987065562552,-79.6832883540741,-20.9073816180523,344.977189360674,-1.63974619618423,-4.17815621885467,0.587536064061236,1.24915951036722,0.189893641978898,0.130373505963636
BLG17,217,265.95892,-33.91542,7629,6640,-2.32398238308489e-06,6.22757791419628e-09,-3.53879357462767e-09,1.91342847528369e-06,4.64217361666655,-0.592192953690471,-370.017758513708,0.24108800619733,43.721298771231,426.976090928596,-2.08575609418298,-4.56581130690432,0.98988614924232,0.305222168161005,0.244034684455628,0.107016015184211
BLG17,218,265.778305,-33.888025,7663,6667,-2.31929583454469e-06,1.23259463207531e-08,-3.25202294519437e-09,1.91387054691254e-06,4.63905579705517,-0.591736337426805,-396.297666531823,-3.42232746415463,-39.1633216087094,399.735181520332,-1.55069161467395,-4.39287092860318,0.924169807009714,0.273781505879651,0.208549245886386,0.0932793376111111
BLG17,219,265.63517,-34.10308,7597,6609,2.5722347820898e-07,-1.85022105365085e-07,3.67422002147664e-07,3.09956818473437e-06,4.63612446988812,-0.595678270020616,218.600227927615,-136.382471549573,359.817819931979,279.54999674178,-2.96758663679618,-4.61937170331199,1.80735478193903,1.64860023440047,0.192323938371682,0.109932014724138
BLG17,220,265.23014,-33.56648,7765,6756,-2.11208880588661e-06,7.54570483458144e-08,-2.98160838372981e-08,2.31772216112659e-06,4.62947317077706,-0.586179514724077,-246.715268572303,-28.9922749750929,60.039611842455,395.070366681432,-2.72620703372133,-4.96740239041945,1.05052183508807,0.576496862328936,0.243730562800227,0.104280640214286
BLG17,221,265.07227,-34.27164,7708,6706,-2.26203838634901e-06,5.42735393389721e-08,-2.32782220361858e-08,1.86041535718506e-06,4.62669486826468,-0.598417078112602,-381.415756030933,15.8660344848851,-7.51460811044659,397.058567103984,-3.22892403875655,-4.25933533683275,0.336213841778512,0.72590871769474,0.124223279401237,0.129988598913043
BLG18,222,266.6295,-25.81584,8538,6690,-1.57044926886509e-06,-3.13097334962868e-07,1.21161512297388e-07,2.9033819490136e-06,4.65378738615663,-0.450970805992784,-404.127383099722,20.7080710543751,6.73008234654405,385.583775533327,-1.14343675039162,-4.39382556262795,1.41566142866637,1.84199134602506,0.316103386714936,0.102710553326923
BLG20,224,266.6255,-23.598085,27,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLG19,225,266.65156,-25.42657,8603,6602,-2.12711719142356e-06,8.96680925400054e-09,7.56228022884822e-08,2.24472860316308e-06,4.65421044643615,-0.444105666164614,-388.954451758121,2.03371604651183,12.6919805072628,400.347470544404,-2.84232472347432,-5.26373032979437,0.713899319207095,0.605185361031188,0.116067181292292,0.129707966
BLG20,226,266.71515,-22.86408,2607,2374,-1.70690709455048e-06,3.51580373674468e-07,4.74250901981694e-07,2.54329552151347e-06,4.65529580373487,-0.399480028662342,-880.022335798682,-508.966169969065,-391.093736170153,-71.2333312313888,-5.70929515380308,-4.57873481474512,0.945783346404256,1.70366517574081,0.289101684936785,0.119402872444444
BLG20,227,265.50518,-23.35427,2706,2462,-2.0148773112781e-06,4.80773492046191e-08,-1.29937566292675e-07,2.02699884594392e-06,4.63428879174953,-0.407891290425626,-373.26523215234,28.0685079849908,-6.48458944499114,406.054644188637,-3.07750578955645,-5.29224364683889,0.515355933965593,0.499778588590829,0.136695127272651,0.0974019533866667
BLG20,228,265.41818,-22.86805,2629,2394,-2.06332298801112e-06,2.3634513322052e-08,7.19328746043805e-08,1.93829315680598e-06,4.6327314764082,-0.399419061201291,-273.498881774077,55.5357663132385,61.0950203750608,412.076612705773,-3.06307351196275,-4.95489522619326,1.17555824668024,0.956690545037119,0.167065733204378,0.0980564721166667
BLG21,229,267.44,-34.62482,3261,2675,5.81039779432297e-06,2.09051614566005e-06,8.61001054594048e-07,2.61890912857079e-06,4.66636396915098,-0.60509847118784,-401.839348927977,418.493801027242,297.23299413913,-61.5868562607907,-6.664016865277,2.33265763281879,2.57045626894915,1.94318044538768,0.28553307574414,0.140613274857143
BLG21,230,269.42325,-34.45361,3186,2612,-2.27642534147862e-06,1.03134307897478e-08,3.56173392463991e-09,1.9068853456501e-06,4.70265778298202,-0.601618239264286,-305.535966305004,2.55452276451996,-1.10252783117285,245.903726628852,-2.86004579181961,-5.62971379678421,1.6573239362452,1.0660373219229,0.13758460784423,0.0957004197213115
BLG21,231,268.45206,-35.659195,3241,2664,-2.38279528123094e-06,1.80621147629182e-09,-4.74922020160443e-10,1.93411849412181e-06,4.68571903125463,-0.622648988163694,-335.248537720412,-60.0634878204903,29.9069926473515,221.545847842476,-2.35068786490177,-5.17682650450325,1.01879208911165,0.926530680986966,0.182091846717288,0.133439234190476
BLG22,232,268.42871,-32.92539,7301,6482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.86220588453675,5.10253854055481,0.501972958845083,0.152485035
BLG22,233,268.40673,-32.6624,7328,6512,-2.12811669390015e-06,2.18782884737487e-07,-5.56540936553868e-07,2.34223212691219e-06,4.68496253329247,-0.570465938152923,-130.654699705126,-77.1859732551046,-78.2003667724405,349.512216981905,-1.73438309370177,-4.73314466471606,1.20287982524218,0.890715307054616,0.267635726625154,0.15193038445
BLG22,234,268.30171,-32.40883,7273,6454,-2.03715730485647e-06,-1.97432662095319e-08,2.50162490356098e-07,2.23627124408479e-06,4.68297304071918,-0.565971906789626,-366.757089692709,23.8456132885507,-64.8218259174177,251.520827150286,-2.40803016886438,-3.42616381146456,1.09952706685803,1.12221438425615,0.344724060853504,0.136769188142857
BLG22,235,269.80791,-33.04192,6975,6185,-2.2022836146733e-06,-2.69170015123831e-08,5.0746246866034e-08,1.9547350555746e-06,4.70935212344284,-0.576975450599521,-290.390093964856,45.2725614172113,49.3150033680261,402.476583608239,-2.47925364169657,-5.24287265785678,0.64459176083959,0.625215068124135,0.233383400443547,0.105834626333333
BLG22,236,269.82254,-32.8995,475,415,-2.23629629375079e-06,-8.14252404171036e-09,-4.18050569929606e-08,1.9126392740143e-06,4.70967361323037,-0.574476141283264,-447.098590526297,-52.1652857248655,122.700035955447,159.984193297048,-3.20682594097677,-1.98555386683908,0.760417725061113,1.34914957175565,0.219750687882896,0.116281690666667
BLG34,237,269.8235,-32.89939,3385,2661,-2.24722121872867e-06,4.71581471912798e-08,-5.177947055078e-09,1.88886587895646e-06,4.7096673312359,-0.574481518242889,-100.550428877567,194.747156100467,132.411246198046,491.539379538477,-2.65112982281344,-5.42590366405763,2.26090564844998,1.48743208614518,0.209962398787047,0.1358719595
BLG22,238,269.51254,-32.696735,7499,6656,4.97480406037237e-07,3.40945312743679e-07,-6.35904608621961e-07,3.29062975500235e-06,4.70391833593132,-0.571225548826386,-193.652323366517,-275.906429136303,83.2412882356267,69.9877669303187,-2.92096452567832,-7.17855189857302,2.74340070148461,3.33800220133364,0.203223571203024,0.11970051403125
BLG22,239,269.42471,-32.76319,7494,6650,-1.40144711327793e-06,5.64682922139411e-08,8.27878222187162e-07,2.00411963885615e-06,4.70225511440031,-0.572148687925497,394.53984533738,339.823203479419,222.818553499389,361.221858731184,4.25552142460153,3.07295025181247,1.33542867672498,4.42231135060134,0.354224085217883,0.09857497125
BLG31,240,272.49683,-25.38039,3382,2506,-1.96173928933997e-06,4.92830223757713e-09,-1.11811581828721e-07,1.97548112733273e-06,4.75626580674324,-0.443251330799688,-262.790033139857,-164.661522568471,-33.9368161537749,367.603912976284,-1.58591807364304,-5.75547814205032,1.19636109965027,1.14897267198973,0.288210833427724,0.122896937647059
BLG31,241,272.80858,-25.95881,3376,2504,-2.13978870858095e-06,8.85874406933015e-09,4.79573260200038e-09,1.93264187510704e-06,4.76171991918993,-0.453370933032758,-388.665629341363,-15.658096091461,30.7275591050893,374.263413817651,-2.35530616262291,-4.9980398848702,0.524163366401454,0.86530253303432,0.207086367193911,0.0827551927142857
BLG31,242,272.54731,-26.85746,3316,2458,-2.03427511104988e-06,5.19491845663181e-08,2.88355397776346e-07,1.91154065596696e-06,4.75706035689782,-0.469055632979832,-278.434195823405,-124.884112195267,-9.48116193085882,433.268181305672,-0.743379477332312,-5.527773612784,1.28504361533177,0.927446364261466,0.276130393779373,0.106670912230769
BLG32,243,272.76906,-27.01222,520,489,-1.73039667537025e-06,5.41420830025008e-07,-1.09239584451977e-06,4.73434325569119e-06,4.76130559593982,-0.472497755119134,-417.486622379032,98.9240697964368,-61.2105994937593,485.989235472829,-2.42125916172827,-4.09592655989406,0.823603485293878,2.3228212418202,0.180370610132375,0.103254013538462
BLG32,244,272.55704,-27.70814,3322,2518,-2.1043357649098e-06,-3.21210133752395e-08,6.84970295286546e-08,2.10597297974563e-06,4.75730666006978,-0.483886943229663,-385.278438221905,-66.2208361558817,-7.29995182549307,286.2327447094,-2.65947771763205,-4.52413592455287,0.693352168590768,1.08067658532368,0.216574920936196,0.120404653633333
BLG32,245,272.382605,-27.72282,3368,2558,-2.0502044204028e-06,1.54893422955992e-08,9.35521578672407e-08,2.26394546959383e-06,4.75425571260468,-0.484188654365743,-399.612730277668,-38.2204679913539,57.2555315648445,419.251780978817,-2.25007806738367,-5.68034695501141,1.28029685663163,0.753336163138014,0.173945580683986,0.100981939630769
BLG32,246,272.93775,-28.15268,3336,2528,-1.75802654780597e-06,-1.18443410761909e-08,-5.08353631082362e-07,1.96159503865449e-06,4.76403585394328,-0.491661112610737,-88.0427538323782,62.5955640937807,115.605848660599,166.813687842844,-1.79843702930116,-3.02975090942425,0.205452532844099,0.939289644604797,0.335166542663338,0.155951941428571
BLG32,247,271.71067,-28.1395,3357,2550,-2.13659296420953e-06,2.14502459026806e-08,8.59276013999627e-09,1.91861742122274e-06,4.74255681043786,-0.491399737536981,-262.743348395445,-16.7965090380045,-259.656117243782,548.373920321206,-0.232497019213631,-7.19801779312983,1.71259724507278,0.956221388683504,0.196300376435947,0.118680853909091
BLG33,248,272.37879,-29.60194,3335,2566,1.82442223162023e-07,-5.93045311513968e-08,-7.39902532109683e-09,2.7068717960981e-06,4.75400075220014,-0.517039584896344,-242.974123168311,11.3076556564764,97.2157788586295,299.658561573589,-3.40015139889114,-4.63369675740332,0.903761658509499,2.66758976147758,0.182077945281069,0.0865918429285714
BLG33,250,272.67271,-30.875885,3327,2559,-2.06551847948762e-06,6.83734560648824e-08,-1.59327627229224e-08,2.02612878383805e-06,4.75935203382906,-0.53920193384004,-319.464777702397,-120.743823072388,24.905865703499,358.070907438021,-0.758163657650866,-4.46674671216779,0.988942483928118,1.60722356070837,0.176718363688753,0.106678352111111
BLG33,251,272.35279,-30.612595,3267,2510,-2.20073485563107e-06,4.83158449131444e-08,1.56079750969785e-08,1.90655012442147e-06,4.75378910443001,-0.534575788549057,-153.632187336904,-80.859405059057,-125.287354139746,176.822182427638,-0.382728382780751,-2.35952267843038,1.12839012999262,1.13339861352552,0.320606447692335,0.0920483616956522
BLG34,252,270.72108,-31.446595,3362,2634,-2.2576041158788e-06,-1.99760417311373e-09,1.25284842635128e-08,1.90871651471211e-06,4.72531224692783,-0.549122011973029,-321.07161166141,39.9102482481378,-4.84570691173318,236.274527957071,-2.10637430884484,-4.38933481284168,1.17088567335906,0.725314992901811,0.181616847061371,0.112612548846154
BLG35,253,271.9575,-26.35911,3413,2575,-4.77124072800693e-07,-4.58485449093299e-08,-4.21546471590107e-07,2.74613766837079e-06,4.74667359729429,-0.460439037450043,-404.773335429664,13.4992574742627,-90.8285998374568,457.504299846042,-1.38773571875427,-4.49162685626162,2.7773754764864,2.18639050766663,0.229319087253324,0.110240621438356
